smiles,InChiKey
C#CC(=O)N(c1cccc2c1CCC2=O)C1(C(=O)NCc2ccccc2)CCOCC1,LZTQPCRHSVNJOH-UHFFFAOYSA-N
CN(Cc1cccc(Cl)c1)N=O,YALMLCXXHQHFJI-UHFFFAOYSA-N
CC1CCC([C@H](NC(=O)c2ccccc2)C(=O)N2CC[C@H]3OCC(=O)[C@H]32)CC1,MZMUFCSCXROGTF-BURCVLKOSA-N
C#CC(=O)N(c1ccc(C#N)cc1)C(C(=O)NCc1ccccc1)c1ccc(N)cc1,NTGXELPTWZYVLZ-UHFFFAOYSA-N
C#CC(=O)N(c1ccc(OC)cc1)C(C(=O)NC(C)(C)C)c1cccc(N)c1,JXHLSIFGORPZNM-UHFFFAOYSA-N
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(CI)[C@H]3CC[C@]12C,FIOAEFCJGZJUPW-FTLVODPJSA-N
C[C@H]1CC[C@H]([C@H](NC(=O)c2ccccc2)C(=O)N2C[C@@H](Cl)[C@H]3OCC(=O)[C@H]32)CC1,ZFKPOKNTFMTPJB-VHYIGOAFSA-N
CN(C)C1C(O)=C(C(=O)NCNC(CO)(CO)CO)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,IIQIAYOXVNEOLM-UHFFFAOYSA-N
NC(=O)C1CCCN(C(=O)c2cc(Cc3n[nH]c(=O)c4c3CCCC4)ccc2F)C1,NWOSRTBTIGNLCQ-UHFFFAOYSA-N
O=C(O)c1ccc2c3ccccc3c(=O)n(CCCO)c2c1,KDOUIRSARHGGIV-UHFFFAOYSA-N
O=C(O)c1ccc2c(c1)nc(NCc1ccccn1)c1ccsc12,PHTWJKHZHLYEQA-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCCOc4cccc(Cl)c4)nc23)N1,BQCBGRPRQUYQMC-NVNXTCNLSA-N
Cc1cccc(C)c1-n1c(SCc2cc(=O)n3cc(Cl)ccc3n2)nc2c(sc(=S)n2-c2c(C)cccc2C)c1=O,DEBDNTGDZGESAJ-UHFFFAOYSA-N
Cc1cc(Nc2ccc(F)cc2)n2nc(C(F)(F)F)nc2n1,WUDHDIGZLDKWCJ-UHFFFAOYSA-N
CC(=O)O.Cc1c(CNc2cccc(Br)c2)ccc2nc(N)nc(N)c12.O,WEHCRAUWCZZKEO-UHFFFAOYSA-N
Nc1nnc(CSCc2ccc(Cl)cc2)s1,VSAFAOOUMDSKCS-UHFFFAOYSA-N
Cn1c(=O)c2c(ncn2CCCN2CCC(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n(C)c1=O.O=C(O)/C=C/C(=O)O,QMGQEYSVVXMMFP-WLHGVMLRSA-N
COc1ccc2c(C)nc(NC(=N)N)nc2c1,ZJBMSSBTCGJZEE-UHFFFAOYSA-N
O=C(O)/C=C/C(=O)O.c1cnn(Nc2ccncc2)c1,LACNYBMZWJBWCU-WLHGVMLRSA-N
O=C(O)/C=C/C(=O)O.c1cnc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)nc1,SRPARXJRVCCTLF-WLHGVMLRSA-N
CC(C)c1cccc(C(C)C)c1NC(=O)NCC(NC(=O)c1ccccc1)c1ccccc1.CCOC(C)=O,HXKZMFXDXWSFML-UHFFFAOYSA-N
CCCCCOC(=O)NS(=O)(=O)c1ccccc1-c1ccc(Cn2c(CCC)nc(CC)c2C(=O)OCCC(=O)Nc2ccccc2)c(F)c1,ODRDBMOWIAECPK-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,AZVFIZVKGSPGPK-UHFFFAOYSA-N
CCCNC(=O)C(N)CC#CCN,BCNLZBDXHZIZEB-UHFFFAOYSA-N
CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,DGSWVHULFJLFQZ-UHFFFAOYSA-N
C[C@H](O)CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1.O=C(O)/C=C/C(=O)O,SNDMWAXNLSDJAX-QTNVCCTOSA-N
Cc1nn(C)c(Cl)c1S(=O)(=O)Nc1ccc(Oc2ccc(F)cc2)cc1,HMDVYEWBRYRKRS-UHFFFAOYSA-N
CC(C)N(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCNC(=O)c2ccccc2)C(=O)O)cc1,RKUARKPWZHCNMB-UHFFFAOYSA-N
COCc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,FJBXWIXSOMBRKC-UHFFFAOYSA-N
N#Cc1ccc2c(c1)CN(c1nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n1)CC2,JBPVFSSFFMKMDZ-IUXPMGMMSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4ccc(N5CCC(CO)CC5)cc4)nc23)N1,UDIBYJYFPFCKBV-JAIQZWGSSA-N
CC(C)S(=O)(=O)n1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3F)cc21.CS(=O)(=O)O,MUOZIXHHNYUODU-UHFFFAOYSA-N
CS(=O)(=O)O.Cc1nc(-c2ccc(C#N)cc2)sc1C(=O)N[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,GWWVELDTISJGAC-GYKIMTNYSA-N
COc1cccc(F)c1CC1C[C@@H](NC(=O)c2ccc3[nH]nc(-c4ccc5nn(C)cc5c4)c3c2)C[C@@H](C(F)(F)F)C1,HQPAPYCUIBYITC-UOKKUGRISA-N
CN1CCN(CCCN(Cc2nccc3c4ccccc4n(CC(=O)N4CCOCC4)c23)[C@H]2CCCc3cccnc32)CC1,RKEAONCKABKXHL-YTTGMZPUSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCc4cccc(C(F)(F)F)c4F)nc23)N1,HOIJQZKSZKQOHY-MLPAPPSSSA-N
COc1ccc(OC)c(C(O)CN)c1,VFRCNXKYZVQYLX-UHFFFAOYSA-N
CC(C)(C)OC(=O)N[C@@H](Cc1cc2ccccc2[nH]1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCC(=O)NCC(=O)NCCCCCCOP(=O)(O)Oc1ccccc1Cl.CCN(CC)CC,WUJFPISTJYLWCX-VRJWYGQHSA-N
O=C(Cc1ccc(F)cc1)CC1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\C(=O)O,AKDUBQMSZOFGBK-BTJKTKAUSA-N
Cc1cc(-c2n[nH]c3ccc(C(=O)N[C@@H]4CCCN(Cc5cn(C)c6ccccc56)C4)cc23)ccn1,DRKJTKIFCPRWFS-HSZRJFAPSA-N
COC(=O)c1ccc2c(c1)nc(NC1CC1)c1nc(SCc3ccccc3Cl)ncc12,CRDCBYVUBIAZAO-UHFFFAOYSA-N
O=C(c1ccno1)N1CC2CNCC(C2)C1,OMWRNDBURDSUMI-UHFFFAOYSA-N
ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@@H]4C[C@@H]([C@H]5O[C@@H]45)[C@@H]3[C@@]1(Cl)C2(Cl)Cl,DFBKLUNHFCTMDC-PICURKEMSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(Nc4cccc(Cl)c4)nc23)S1,OQCGIQIYJLJGFM-NSIKDUERSA-N
CNC(=O)c1cc(Cl)cc(C)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl,PSOVNZZNOMJUBI-UHFFFAOYSA-N
O=C(O)/C=C/c1ccccc1/C=C/Cc1cccc(O)c1OCc1ccccc1.O=C(O)/C=C/c1ccccc1C/C=C\c1cccc(O)c1OCc1ccccc1,GNYUGWDRGSSJCS-WNSZSEITSA-N
CC(=O)N(c1ccc2c(cnn2C)c1)C1(C(=O)NCc2ccccc2)CCCOC1,GZTXQJAQZFTQDZ-UHFFFAOYSA-N
COc1ccc(N(C(=O)CCl)C2(C(=O)NCCc3ccccc3)CCOCC2)cc1Cl,MKIRDUCLEZANMP-UHFFFAOYSA-N
COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2ccc([N+](=O)[O-])cc2)c1,ZDOHSHYXGTYLMB-UHFFFAOYSA-N
C=C(F)C(=O)N(c1ccc(OC)c(Cl)c1)C(C(=O)NCc1ccccc1)c1cccc(N)c1,WVNJJGVAFHQKOT-UHFFFAOYSA-N
C#CC(=O)N(c1cccc(Cl)c1)C1(C(=O)NCC(=O)N2CCCC(C(=O)OC)C2)CCOCC1,CISMNNFCJAPZCJ-UHFFFAOYSA-N
C#CC(=O)N(c1cccn2cnnc12)C(C(=O)NCc1ccccc1)c1ccccc1,HJKPIVFFROFQIA-UHFFFAOYSA-N
CC#CC(=O)N(c1ccc2c(cnn2C)c1)C1(C(=O)NCc2ccccc2)CCCOC1,JYGONCKQUANAJD-UHFFFAOYSA-N
C#CC(=O)N(c1cccc(Cl)c1)C(C(=O)NCc1ccccc1F)c1ccccc1,KPAIWIWAWGABLO-UHFFFAOYSA-N
C#CC(=O)N(c1cccc(Cl)c1)C(C(=O)NCc1ccccc1)c1cccs1,JPJUPXIYCKBXEN-UHFFFAOYSA-N
CC1=C(C(=O)Nc2cc(C(=O)O)ccn2)C(c2cccc(N)c2Cl)N=C(Nc2nc3ccc(F)cc3o2)N1,QRKXQSZNWDSBOA-UHFFFAOYSA-N
CC1=C(C(=O)NCc2cn(C)cn2)[C@@H](c2ccccc2Cl)N=C(Nc2nc3ccccc3o2)N1,TUEMCTFTVJXVEJ-OAQYLSRUSA-N
CCOc1ccc(C2N=C(Nc3nc4ccc(F)cc4o3)NC(C)=C2C(=O)Nc2cc(C(=O)O)ccn2)c(Cl)c1,ZCYWXEFDWKOBHZ-UHFFFAOYSA-N
CC(C)(C)c1csc(NC(=O)c2cccc(Cl)c2)n1,CUGDRLXXKRYNSM-UHFFFAOYSA-N
CC(C)(C)c1csc(NC(=O)c2cc3cc(-c4cccnc4)ccc3s2)n1,CJWOEYRHOXHNRM-UHFFFAOYSA-N
CC(C)(C)c1csc(NC(=O)Cc2cn(Cc3cocn3)c3ccc(Cl)cc23)n1,XEKZLKLDMBHPLK-UHFFFAOYSA-N
CC(C)(C)c1csc(NC(=O)Cc2csc3ccc(Cl)cc23)n1,ZDQJJDYZNVAGRS-UHFFFAOYSA-N
Cc1cc(C(=O)Nc2nc(C(C)(C)C)cs2)cn1Cc1ccccc1,CXMDUDYRAQOKBM-UHFFFAOYSA-N
CC(c1ccccc1)n1cc(CC(=O)Nc2nc(C(C)(C)C)cs2)c2cc(Cl)ccc21,GJEHVHCBSOYKHB-UHFFFAOYSA-N
CCOC(C)=O.COc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)c(OC)c1,CWHVNLJHFGRBKJ-UHFFFAOYSA-N
COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccc5nn(C)cc5c4)c3c2)CC[C@H]1C(=O)Nc1nccs1,HVGJIILNAJMXMH-DFHRPNOPSA-N
[C-]#[N+]c1ccoc1C(=O)N1CC2CNCC2C1,LXPOSQXURYECSW-UHFFFAOYSA-N
CC(C)NCC(O)c1ccc(O)c(O)c1.O=C(O)C1CCCC2NCCCC21,JHEZVBLQWVSBPK-UHFFFAOYSA-N
O=C(O)c1ccc2c(c1)nc(Nc1cccc(C(F)(F)F)c1)c1nc(NC3CC3)ncc12,UXZATHOFDZQOMY-UHFFFAOYSA-N
O=C1CCc2cc(S(=O)(=O)NC(C(=O)N3CCC(Cc4ccccc4)CC3)c3ccccc3)ccc2N1,DLSRCZNPQXSSQP-UHFFFAOYSA-N
CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(N)cccc2s1,BYCDCDKCWSVJEC-UHFFFAOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(SCc4ccccc4)nc23)N1,HKVGQMZATWPSMH-NVNXTCNLSA-N
Cc1cc(C)c2c(=O)n(CC(=O)NC(C)c3ccccc3)sc2n1,RCVHNCAKCFNAJR-UHFFFAOYSA-N
N#CCc1coc2c(-c3ccc(OCc4cccc(C(=O)N5CCC[C@H]5C(=O)O)c4)cc3)cc(F)c(F)c12,WTVNYRWXTNGFHV-DEOSSOPVSA-N
N#Cc1ccc(Nc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)nc1,NVJVEUAJYUTIBZ-ACAGNQJTSA-N
CCCc1nc(CC)c(C(=O)OCCN(C(=O)OCCC(C)C)c2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F,GRVMFLLSNYIYPD-UHFFFAOYSA-N
CC(Nc1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1)c1ccccc1Cl,QBYHDBHMDWJNMS-NVNXTCNLSA-N
,
CC(C)(C)c1csc(NC(=O)C2CCc3ccccc3C2)n1,WGXPTBOPJBPNQE-UHFFFAOYSA-N
CC(C)(C)c1csc(NC(=O)Cc2cn(-c3ccccc3Cl)c3ccc(Cl)cc23)n1,BEGUVDQNOBSIAY-UHFFFAOYSA-N
CC(C)(C)c1csc(NC(=O)c2cn(Cc3ccccc3)c3ccccc23)n1,XZOAGDHKBWOIDZ-UHFFFAOYSA-N
CC(=O)Nc1ccc(C(=O)N2CC3CNCC(C3)C2)o1,GTDPZAVDLRMNDI-UHFFFAOYSA-N
NCCCCN(Cc1nccc2c1[nH]c1cc(F)ccc12)C1CCCc2cccnc21,GQVVKVDNSZUCRF-UHFFFAOYSA-N
CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(-c3ccccc3F)cccc2s1,FAGWPTZPARKUNR-UHFFFAOYSA-N
c1ccc(Cn2c3ccccc3c3ccnc(CN[C@H]4CCCc5cccnc54)c32)nc1,XVSUSWCJFNERBN-QHCPKHFHSA-N
Cc1cncc(S(=O)(=O)c2ccc(NC(=O)/C=C/c3cccnc3)cc2)c1,HFZKVKPDBYHDNR-RUDMXATFSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(NC(=O)c4cccc(F)c4)nc23)N1,CZQAFKNGARPOKB-AUWJEWJLSA-N
O=C(Nc1cnn(Cc2ccc(C(F)(F)F)cc2C(F)(F)F)c1)c1cc(-c2ccc(F)cc2F)on1,OIMVADOJYZPJQO-UHFFFAOYSA-N
CCn1cc(CNC(=O)C2=C(C)NC(Nc3nc4ccc(F)c(N)c4o3)=NC2c2ccc(Cl)cc2Cl)cn1,HJMLHZWYARFHBC-UHFFFAOYSA-N
O=C1NC(=S)N[C@@]12O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,OEWLGQKSTDZKFN-WWHASAIZSA-N
CC(C)(C)c1csc(NC(=O)Cc2csc3ccc(C#N)cc23)n1,VYTCOJPXYCGGOY-UHFFFAOYSA-N
O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,MADRIHWFJGRSBP-ROUUACIJSA-N
Cc1nc(-c2ccccn2)sc1C(=O)Nc1cnn([C@H](C)c2ccc(C(F)(F)F)cc2C(F)(F)F)c1,GJLQCFDHGFBFPL-CYBMUJFWSA-N
C[C@@H](N)[C@@H](C)c1c[nH]cn1,QQTWSOMOTYJIQP-PHDIDXHHSA-N
c1ccc(-c2cc(-c3cccnc3)c3c(n2)-c2ccsc2CC3)cc1,MAHNXTHVCQXSKY-UHFFFAOYSA-N
CC(=O)O.CCNCCc1c2c(nc3cc4c(cc13)OCO4)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,KQLDMMLQWPXTBZ-UHFFFAOYSA-N
Nc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1,DZTUZTWNTLWKBS-UHFFFAOYSA-N
C#CC(=O)N(c1ccc2ncn(C)c2c1)C1(C(=O)NCc2ccccc2)CCOCC1,WDFFJVJDLGSJMA-UHFFFAOYSA-N
O=C(O)[C@@H]1CCN1C(=O)c1cccc(COc2ccc(-c3cc(F)c(F)c4ccoc34)cc2)c1,DAIMHZDHLOSNBQ-QFIPXVFZSA-N
CN(C)C(=O)c1cccc(CNc2nc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,DHIPIIGMLFYTDK-SXGWCWSVSA-N
Cn1nnc2c(C(N)=O)ncn2c1=O.Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,OAJKEGIORKGXPQ-UHFFFAOYSA-N
CC(C)(C)c1csc(NC(=O)c2ccc(Cl)cc2)n1,JDWJPZCIQACPNW-UHFFFAOYSA-N
CC(=O)N(C)[C@@H](Cc1cn(Cc2ccc(F)cc2)c2ccccc12)C(=O)Nc1nc(C(C)(C)C)cs1,UUXVTIKYPNSGHF-DEOSSOPVSA-N
C[C@]12C[C@@H](S)C(=O)C=C1CCC1C2CC[C@]2(C)C(=O)CCC12.OC(CS)C(O)CS,NOKADKJSYFODOB-LKDQCASYSA-N
CC(=O)O.CCCNCCc1c2c(nc3cc4c(cc13)OCCO4)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,MYCSSKOSVHRUFJ-UHFFFAOYSA-N
CCOC(=O)/C=C(/c1ccccc1)C(C)N(C)CC(=O)OCC.N[C@H](C(=O)O)[C@H](OCc1ccccc1)C(=O)O,NBCWGYLXNGQPRL-BJCPTHOPSA-N
Cc1c(NS(=O)(=O)c2ccc(S(=O)(=O)c3ccccc3)s2)c(=O)n(-c2ccccc2)n1C,IKGRYRFBLNINMU-UHFFFAOYSA-N
CC(=O)O.CCN(CC)CCNCCc1c2c(nc3cc4c(cc13)OCCO4)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,LNVNHVWEFGQCQW-UHFFFAOYSA-N
COC(=O)CN(C[C@@H]1CSC(c2ccccc2)N1C(=O)c1ccccc1)C(=O)C(C)(C)C,GQNHFBFYWMIIBE-PPUHSXQSSA-N
CO/N=C/c1ccc(OCCCc2c[nH]cn2)cc1.O=C(O)/C=C\C(=O)O,IUFPANKLVNADJQ-DZJWKFROSA-N
COC1CCC(C(=O)OCC2=C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CC1.O=C(O)/C=C\C(=O)O,XZVRLWUAOSOJLW-IBTBUOCJSA-N
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)n1.CS(=O)(=O)O,YFXAHDPKYGRZMN-UHFFFAOYSA-N
CO[C@H]1[C@@H](OC)C[C@H](C)Cn2cc(nn2)COC(=O)/C(C)=C/CC[C@H](OC)[C@H](CO[Si](C)(C)C(C)(C)C)OC(=O)[C@@H]1C,VJYAGKXJBPQMRW-XGVNOGEBSA-N
CN(C)CCCOC(=O)C(CO)c1ccccc1.O=C(O)C(Oc1ccccc1)C(Oc1ccccc1)C(=O)O,MPARQNODPPBUMI-UHFFFAOYSA-N
CC[N+](CC)(CC)CCCCCCC(=O)O.[Cl-],DLPCMKLCOHTTRD-UHFFFAOYSA-N
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3O)C1c1ccccc1[N+](=O)[O-],ODVDIRMTZXLSKT-GLKBHTRHSA-N
CC(CF)(CF)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC[C@H](N)C3)cc21.CS(=O)(=O)O,PQVBHERLWJMPPV-PPHPATTJSA-N
Cc1csc(NC(=O)C(C(=O)OC(C)C)=C2SCS2)n1,WOUUWUGULFOVHG-UHFFFAOYSA-N
CC(=O)NCCSC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1,PWIBJKPIOGHZOO-GZSQGRQTSA-N
O=C(NCCNCC(O)COc1ccccc1)c1cc(O)ccc1O.O=C(O)C(=O)O,PCALMSVAVAACCF-UHFFFAOYSA-N
NCCc1c[nH]cn1.N[C@@H](COCc1ccccc1)Cc1c[nH]cn1,RHIRRZZPFUGWLH-UTONKHPSSA-N
,
CC[N+](C)(CC)CCCCC(=O)O.[Cl-],XRHYJWZBIKRZRD-UHFFFAOYSA-N
C[C@@H]1CC2=CC(=O)CC[C@@H]2C2CC[C@@]3(C)C(C[C@@H](F)[C@@H]3O)C21.C[C@@H]1CC2=CC(=O)CC[C@@H]2C2CC[C@@]3(C)C(C[C@H](F)[C@@H]3O)C21,BOLUUECFWYHXHX-VPCRKWQNSA-N
CN(Cc1ccc(-n2cccn2)cc1)c1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,UTXZILHISGBEGK-WQRHYEAKSA-N
CCC(c1ccncc1)n1[nH]c(=O)c2[nH]c3cc(Cl)ccc3c(=O)c2c1=O.CS(=O)(=O)O,UJROGQHHWQMKTD-UHFFFAOYSA-N
COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)c4nc5ccccc5n4Cc4ccc(F)cc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC.O=C(O)/C=C/C(=O)O,QJSGTTMHFKBELN-WLHGVMLRSA-N
CCOc1ccc(CN(C)C)cc1NC(=O)[C@H](NC(=O)N1CCC(c2ccccc2)CC1)[C@@H](C)c1c[nH]c2ccccc12,MDHHODYGSAAAQG-CAQRMWTPSA-N
CC(C)n1nc(-c2ccccc2)c2c1CCN(C)C2.CS(=O)(=O)O,OBGFOPUUUOBZHL-UHFFFAOYSA-N
Cc1cccc(CNc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)c1,SNCYZHGEYUXPSO-PXNMLYILSA-N
CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2N(C)C1=O,RTMFXQXENIODOP-PIBDYAPNSA-N
CN(C)C1CCN(Cc2ccc(-c3cc(NC4CC4)n4ncc(/C=C5\NC(=O)NC5=O)c4n3)s2)C1,PEWJTOALHQWCKX-OCKHKDLRSA-N
CN(C)Cc1cc2ccccc2n1-c1nc2c(c(NCc3ccccc3)n1)CCCC2,HQSPBADGOXQKRA-UHFFFAOYSA-N
O=C(O)c1ccc2c(c1)nc(NCCO)c1ccsc12,UGPAYORBGSATRA-UHFFFAOYSA-N
C=CC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1N=C(c2ccccc2)c2ccccc2N(CCC)C1=O,NBOUPMNHRXSDBV-VBANMALSSA-N
Cc1ccc(CNc2cc(NC3CC3)n3ncc(/C=C4\NC(=O)NC4=O)c3n2)cc1F,PAUVCJBMMLKGOJ-APSNUPSMSA-N
O=C(NC1CCCCNC1=O)c1ccc2[nH]nc(-c3ccncc3)c2c1,AMFJMDIQTRSKQE-UHFFFAOYSA-N
CNc1nc(C)nc2c1ncn2Cc1ccccc1F.CS(=O)(=O)O,CUWZEFGMYKYOED-UHFFFAOYSA-N
CCN(CC)C(=O)[C@@H]1CC[C@@H](NC(=O)c2ccc3[nH]nc(-c4ccnc(C)c4)c3c2)CN1Cc1ccccc1F,SBORILHDYGDTGL-YWEHKCAJSA-N
c1cc(N2CCCC2)ccc1CNCCCNCc1ccc(N2CCCC2)cc1,ABJYXBJFHDPTFQ-UHFFFAOYSA-N
O=C(O)/C=C\C(=O)O.c1ccc(CN2CCC(COC3CC3)CC2)cc1,WJUHYULOIATTJX-BTJKTKAUSA-N
CN(Cc1nccc2c3ccccc3n(CCCN)c12)[C@H]1CCCc2cccnc21,JHTFMCRYSBBHJA-QHCPKHFHSA-N
O=Cc1cc(F)c(F)cc1-c1ccc(OCc2cccc(C(=O)N3CCC[C@H]3C(=O)O)c2)cc1,SLNSEPAGEHPBBD-DEOSSOPVSA-N
CS(=O)(=O)O.N=C(N)NC(=O)c1cc2c(-c3ccc(F)c(Cl)c3)cccc2s1,MDFOUBOXXTXZKK-UHFFFAOYSA-N
NCC#CCNCc1ccccc1,WABFMUHKXIYATL-UHFFFAOYSA-N
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc3cc(-c4ccc5c(=O)[nH]c([C@@H]6C[C@@H]7CCCC[C@@H]7N6C(=O)[C@@H](NC(=O)OC)C(C)C)nc5c4)ccc3c2)[nH]1)C(C)C,VHARCXMLECOWGD-WXKHGMHLSA-N
O=C(NC1CN(Cc2ccccc2)CC(F)(F)C1)c1ccc2[nH]nc(-c3ccncc3)c2c1,GFUGUYICEQXOQK-UHFFFAOYSA-N
O=C(N[C@@H]1CNCC[C@H]1c1ccccc1)c1ccc2[nH]nc(-c3ccc4[nH]c(=O)[nH]c4c3)c2c1,MUFZOTICZKQQRW-FDDCHVKYSA-N
Cc1cc(C)n(-c2cccc(S(=O)(=O)c3ccc(NC(=O)/C=C/c4cccnc4)cc3)c2)n1,ZMEURHMQOAHTPT-MDWZMJQESA-N
C[C@H](c1ccccc1)N(CCO)c1nc(NC2CC2)n2ncc(/C=C3\NC(=O)NC3=O)c2n1,CNFLPKDJDPEISO-GPLLRDDGSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)cc(N[C@H]4CC[C@H](NC(=O)CN5CCOCC5)CC4)nc23)N1,XWWHMSLNFBJYSV-UUCHLSOYSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCC4COCCO4)nc23)N1,IPMWJDBGGZIYPT-XGICHPGQSA-N
NCCO.O=C(O)C(=O)Nc1nc(-c2ccc(F)cc2)cs1,TVWPMGNPJCFJNR-UHFFFAOYSA-N
C#Cc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cnc(NCCOCC)nc23)c1,SKVXKZBOQDBKCI-UHFFFAOYSA-N
COc1cccc(F)c1CN1C[C@H](NC(=O)c2ccc3[nH]nc(-c4ccc5nn(C)cc5c4)c3c2)CC[C@H]1C(=O)N(C)C,QANCSQQHEZDJCB-DFHRPNOPSA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCC4CCCO4)nc23)N1,PBSPBQVRTCOXJO-SDQBBNPISA-N
CCC(C)C(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O,WTSUORVXGQZWOK-UHFFFAOYSA-N
C[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cccc(F)c1)C(=O)O.N[C@@H](Cc1ccccc1)C(=O)O,IKASIXUBLFBQOK-MPSNYZLTSA-N
CCCc1nc(CC)c(C(=O)OCc2ccccc2[S+]([O-])c2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F,BELHLEZQMOGSQN-UHFFFAOYSA-N
CC(=O)N[C@@H](CS)C(=O)O.NCCS,TZXXIADFJUTVAC-WCCKRBBISA-N
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NCC4(CO)CCCC4)nc23)N1,LGBAYENYZPLFGW-QPEQYQDCSA-N
CCCNC(=O)c1cc(NC)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN(CC(C)C)S(=O)(=O)c2ccc(OC)cc2)c1,GWSKSDJYGIEIHS-IOWSJCHKSA-N
CC(=O)O.CCN(Cc1ccc(F)cc1)C(=O)CNC(=O)[C@@H](CCCN=C(N)N)NC(=O)[C@H](Cc1ccc(O)cc1)N=C(N)N,XIMYOTFXRIPWDU-NSLUPJTDSA-N
